,Name,Date,Star Rating,Title,Feedback
150,ColeGrayson,Feb 16 at 6:07 AM,5,Exceeds expectations!,Wow - what an intense workout and great coaching to help you get through it. My only issue is I think I am going to have to buy the Meta Quest 2 Fit Pack due to all the sweat!!  Nice job.  Still like Supernatural as well but I do one workout from both and then hit the Tonal!!
151,Deja,Feb 18 at 11:24 PM,5,LOVE THIS APP!!!,"Use my referral link to buy LES MILLS BODYCOMBAT and you can get 25% off your purchase
https://www.o culus.com/appreferrals/D.e.j.a/4015163475201433/

(Be sure to remove the space between the O and the C in the word ""OCULUS"" in the link below after pasting link to your browser address bar)

Get 25% off this app by copying the link below into your browser address bar and get the code automatically added to your purchase. When you go to the app store and hit purchase the discount will be there automatically!!!! Easy as that!!


This full-body workout is great!! No need to go to the gym anymore. No monthly subscription apps. This is the one!!! Best workout I've had in a long time!!!Totally worth every penny."
152,Swanson,Feb 2 at 4:06 PM,5,Amazing!,"UPDATED REVIEW: Love this app/workouts! It’s super fun and challenging. I only wish there was a little more time between sections, so I could get a fast sip of water and wipe the sweat from my face. 

I had reported this app crashing, but after additional use on other Quest 2 apps it was also occurring on other apps. A system update was released this morning, which I installed, so hopefully that corrects the issue."
153,Lindsey,Mar 16 at 2:31 AM,5,Super easy,Just did my first workout and it’s super fun and easy to do. I’m so glad I purchased this!
154,Loïc,Jan 29 at 6:50 AM,5,WOW!!! This is the best workout app!!!,"I hesitated a long time before I eventually decided to buy this app. Was not convinced by the video, but the comments were excellent... And gosh, they can be!  This app ROCKS!!! Les Mills videos inside the app are nice, comments are here to motivate us, the social mode is just what you need to get motivated if you like competition without feeling socially pressured, the exercises are varied, the connection between the moves and the music is perfect, graphics are marvelous and take you to another dimension, all this without any other engagement but to pay the app once and for all. Les Mills have totally understood what we as users want and need, and have delivered a masterpiece for home training!

Sole potential improvement that I have noted: when my 9-year son wanted to use the app, the targets were Pugh too high for him to reach even though we created him a profile with the right height. That was a pity as he could not enjoy the training, contrary to the Thrill of the Fight that adjusts very well to his height. Would be great if it could be fixed in the future 😉"
155,Gabrielle,Jan 29 at 5:13 PM,5,So good I quit the gym (25% OFF CODE),"Love this app so much and would very highly recommend! 

25% OFF CODE for you and friends: 
https://www.oculus .com/appreferrals/gablarrrr/4015163475201433/?utm_source=2

(Remove the space before the ‘.com’ in the URL to use the code) 

As I said in the title, I even quit the gym to just do this! It’s a proper body work out, the graphics are great and really immersive. I love the score boards and the personal training they give you along the way."
156,Lloverson,Jan 29 at 10:31 AM,5,25% OFF best workout app,"This app is amazing. I’ve been using it for  a few weeks and I started feeling much more in shape! 

For 25% discount please use the link below, from the official Oculus store (I used a short version to make it easier to copy)

shorturl.at/EFLU0

Before I used Supernatural and even Freeletics (not in Oculus), and I end up not doing it every day. But with Bodycombat is different, the fact that you feel in a “real” class, the staff seems real, compete with other players in order to finish first in the rank give you this extra push to don’t give up!

And don’t forget this app is just one time payment not a subscription program that cost you 19,99$ per month.

Totally a no brain buy!"
157,Aegentflame,Dec 25 at 7:17 PM,5,Great Workout. Just Buy It!!!,"I’ve only been playing for 2 days. I always start with all the tutorials and it takes about 20 minutes. I’m already sweating after these tutorials. Then I would play 2 games. It works out your abs, arms, legs basically your whole body. Great cardio workout. I walk 3 to 6 miles a day and I don’t sweat like this when I play this game. Before I even start this game I do my 12 minute dynamic stretching to loosen up. Very important. Wish I bought this game a year ago. Can’t go wrong.  Here’s my referral link if you decide to buy this game or any games.

https://www.oculus.com/referrals/link/christopher.john.yoda44/"
158,Mateusz Wróblewski,Feb 20 at 12:08 AM,5,The BEST workout game EVER! 25% discount,"I LOVE IT! This is the best workout ever! 

To get 25 % discount click link below (please remove space before ""com"") ;)

https://www.oculus. com/appreferrals/M3fjU/4015163475201433/?utm_source=4"
159,MarthaD,21 days ago,5,Amazing app to workout !!,This is great app.. better than a gym!!
160,Melissa,Jan 28 at 5:07 PM,5,Best VR game ever!,"Our entire family LOVES this ""game""! I hadn't done a squat in close to 20 years before I started this, and now I can do 30-50 per session! My only complaint is that I don't know if we can compete against friends scores unless we are on the primary account. Can someone help? I need in my setting that ""friends"" is turned on, but their scores are only visible if I amlogged in as my son. It doesn't make sense to all use his account, because then we aren't tracking our individual progress.  Also, can't we compete against members of our own household?! That would encourage us so much more! Please m
Let me know if I am missing how tondo these things!"
161,Wendy,Jan 28 at 3:08 AM,5,Best workout you will ever do,"After reading the reviews from other people I decided to try this workout.  I hate working out but this game is so much fun….. I mean fun and fast pace that you cannot believe you did 12 minutes of intense boxing and squats, and it’s done.  You are are not checking the time to see how much longer it has to go before your finished.  A lot of different workouts to choose from so you never get bored and for me I am sweating a storm.  I usually do 2 workouts back to back but I love it.   Well worth the money and your time if a workout is what you are looking for."
